,COUNTYFP20,VAP,APAMINVAP,PRES20D,PRES20R,OVAP,TOT_VOTES,factor,APAMINVAP_pct,OVAP_pct,PRES20None,PRES20D_pct,PRES20R_pct,PRES20None_pct
724,013,2454,66,527,722,2388,2454,1.0,0.02689486552567237,0.9731051344743277,1205,0.21475142624286878,0.29421352893235536,0.4910350448247759
725,013,3603,115,1091,1116,3488,3603,1.0,0.031917846239245075,0.9680821537607549,1396,0.3028032195392728,0.3097418817651957,0.3874548986955315
726,013,8543,522,3776,1024,8021,8543,1.0,0.06110265714620157,0.9388973428537984,3743,0.4419992976706075,0.11986421631745288,0.4381364860119396
727,013,1538,20,567,735,1518,1538,1.0,0.013003901170351105,0.9869960988296489,236,0.36866059817945385,0.4778933680104031,0.15344603381014305
728,013,5598,126,1634,2484,5472,5598,1.0,0.022508038585209004,0.977491961414791,1480,0.2918899607002501,0.4437299035369775,0.2643801357627724
729,013,4881,134,1363,2581,4747,4881,1.0,0.02745339069862733,0.9725466093013727,937,0.2792460561360377,0.5287850850235607,0.19196885884040155
730,013,2982,22,891,1607,2960,2982,1.0,0.007377598926894702,0.9926224010731053,484,0.2987927565392354,0.5389000670690811,0.16230717639168343
731,013,9960,123,3168,4391,9837,9960,1.0,0.012349397590361445,0.9876506024096385,2401,0.3180722891566265,0.44086345381526104,0.24106425702811246
732,013,4486,160,818,328,4326,4486,1.0,0.03566651805617477,0.9643334819438253,3340,0.18234507356219348,0.07311636201515827,0.7445385644226482
733,013,5834,78,2425,2065,5756,5834,1.0,0.013369900582790539,0.9866300994172095,1344,0.41566678093932125,0.35395954748028796,0.23037367158039082
734,013,751,696,196,30,55,751,1.0,0.9267643142476698,0.07323568575233022,525,0.2609853528628495,0.03994673768308921,0.6990679094540613
735,013,2667,63,847,1250,2604,2667,1.0,0.023622047244094488,0.9763779527559056,570,0.31758530183727035,0.46869141357330335,0.21372328458942633
736,013,4868,189,1458,460,4679,4868,1.0,0.038824979457682825,0.9611750205423172,2950,0.29950698438783896,0.09449465899753492,0.6059983566146261
737,013,2813,150,628,311,2663,2813,1.0,0.053323853537148955,0.946676146462851,1874,0.22324920014219693,0.11055812300035549,0.6661926768574475
738,013,4836,180,1193,847,4656,4836,1.0,0.03722084367245657,0.9627791563275434,2796,0.2466914805624483,0.17514474772539287,0.5781637717121588
739,013,5375,399,1987,762,4976,5375,1.0,0.07423255813953489,0.9257674418604651,2626,0.36967441860465117,0.1417674418604651,0.4885581395348837
740,013,4444,224,1287,480,4220,4444,1.0,0.050405040504050404,0.9495949594959496,2677,0.2896039603960396,0.10801080108010801,0.6023852385238524
741,013,3004,105,764,1285,2899,3004,1.0,0.03495339547270306,0.965046604527297,955,0.25432756324900135,0.427762982689747,0.31790945406125165
742,013,2727,83,1205,875,2644,2727,1.0,0.030436376971030438,0.9695636230289696,647,0.44187752108544187,0.32086541987532086,0.23725705903923724
743,013,3357,188,1164,540,3169,3357,1.0,0.05600238308013107,0.9439976169198689,1653,0.34673815907059874,0.16085790884718498,0.4924039320822163
744,013,9717,462,2235,2365,9255,9717,1.0,0.04754553874652671,0.9524544612534733,5117,0.23000926211793762,0.24338787691674385,0.5266028609653185
745,013,3253,50,1357,1184,3203,3253,1.0,0.01537042729787888,0.9846295727021211,712,0.4171533968644328,0.3639717184137719,0.21887488472179525
746,013,4093,44,1444,1740,4049,4093,1.0,0.010750061079892499,0.9892499389201075,909,0.35279745907647203,0.42511605179574885,0.22208648912777915
747,013,7794,45,2356,4184,7749,7794,1.0,0.005773672055427252,0.9942263279445728,1254,0.3022838080574801,0.5368231973312805,0.1608929946112394
748,013,3645,30,1291,1773,3615,3645,1.0,0.00823045267489712,0.9917695473251029,581,0.3541838134430727,0.48641975308641977,0.15939643347050755
749,013,5940,206,2013,1913,5734,5940,1.0,0.03468013468013468,0.9653198653198654,2014,0.3388888888888889,0.32205387205387204,0.33905723905723906
750,013,3297,66,1574,1440,3231,3297,1.0,0.020018198362147407,0.9799818016378526,283,0.47740370033363666,0.4367606915377616,0.08583560812860176
751,013,1849,45,601,931,1804,1849,1.0,0.024337479718766902,0.9756625202812331,317,0.32504056246619795,0.5035154137371552,0.17144402379664683
752,013,5295,116,1698,2006,5179,5295,1.0,0.021907459867799812,0.9780925401322002,1591,0.3206798866855524,0.378847969782814,0.3004721435316336
753,013,2755,61,847,1526,2694,2755,1.0,0.022141560798548093,0.9778584392014519,382,0.3074410163339383,0.553901996370236,0.13865698729582576
754,013,1173,33,426,461,1140,1173,1.0,0.028132992327365727,0.9718670076726342,286,0.3631713554987212,0.39300937766410915,0.24381926683716965
755,013,3235,104,872,810,3131,3235,1.0,0.0321483771251932,0.9678516228748067,1553,0.2695517774343122,0.250386398763524,0.48006182380216383
756,013,4565,229,1179,923,4336,4565,1.0,0.050164293537787515,0.9498357064622125,2463,0.2582694414019715,0.2021905805038335,0.539539978094195
757,013,3937,242,985,1181,3695,3937,1.0,0.06146812293624587,0.9385318770637542,1771,0.25019050038100077,0.2999745999491999,0.44983489966979934
758,013,6327,178,1720,2409,6149,6327,1.0,0.028133396554449186,0.9718666034455508,2198,0.27185079816658764,0.3807491702228544,0.34740003161055794
759,013,6876,182,2236,2674,6694,6876,1.0,0.02646887725421757,0.9735311227457825,1966,0.3251890634089587,0.3888888888888889,0.2859220477021524
760,013,6826,166,2379,1677,6660,6826,1.0,0.024318781130969823,0.9756812188690301,2770,0.34852036331673014,0.24567828889539994,0.4058013477878699
761,013,6571,186,1935,1556,6385,6571,1.0,0.02830619388220971,0.9716938061177903,3080,0.2944757266778268,0.23679805204687263,0.46872622127530056
762,013,9826,172,3111,4625,9654,9826,1.0,0.0175045796865459,0.982495420313454,2090,0.3166089965397924,0.4706900061062487,0.2127009973539589
763,013,6255,117,2330,2329,6138,6255,1.0,0.01870503597122302,0.981294964028777,1596,0.37250199840127896,0.37234212629896085,0.2551558752997602
764,013,5358,123,1199,3157,5235,5358,1.0,0.02295632698768197,0.977043673012318,1002,0.22377752892870473,0.5892123926838373,0.187010078387458
765,013,3503,96,619,1143,3407,3503,1.0,0.027405081358835286,0.9725949186411648,1741,0.17670568084499,0.3262917499286326,0.49700256922637737
766,013,5065,228,2385,1034,4837,5065,1.0,0.04501480750246792,0.9549851924975321,1646,0.47087857847976305,0.20414610069101677,0.32497532082922015
767,013,8038,356,2183,1893,7682,8038,1.0,0.04428962428464792,0.9557103757153521,3962,0.2715849713859169,0.23550634486190594,0.49290868375217717
768,013,3345,33,1095,1812,3312,3345,1.0,0.009865470852017937,0.9901345291479821,438,0.3273542600896861,0.5417040358744395,0.13094170403587443
769,013,3332,111,897,377,3221,3332,1.0,0.03331332533013205,0.9666866746698679,2058,0.2692076830732293,0.1131452581032413,0.6176470588235294
770,013,4163,84,1420,1970,4079,4163,1.0,0.020177756425654576,0.9798222435743454,773,0.34110016814797023,0.47321643045880374,0.18568340139322603
771,013,2229,84,1006,584,2145,2229,1.0,0.03768506056527591,0.9623149394347241,639,0.45132346343651863,0.2620008972633468,0.28667563930013457
772,013,3887,60,1616,1282,3827,3887,1.0,0.015436068947774634,0.9845639310522254,989,0.4157447903267301,0.32981733985078465,0.25443786982248523
773,013,2918,138,700,483,2780,2918,1.0,0.047292666209732694,0.9527073337902673,1735,0.23989033584647018,0.16552433173406442,0.5945853324194654
774,013,9161,273,2602,3593,8888,9161,1.0,0.02980024014845541,0.9701997598515446,2966,0.28403012771531494,0.3922060910380963,0.3237637812465888
775,013,2463,69,777,678,2394,2463,1.0,0.028014616321559074,0.9719853836784409,1008,0.315468940316687,0.27527405602923266,0.4092570036540804
776,013,3152,105,914,1154,3047,3152,1.0,0.033312182741116754,0.9666878172588832,1084,0.2899746192893401,0.36611675126903553,0.34390862944162437
777,013,2963,23,930,1286,2940,2963,1.0,0.0077624029699628755,0.9922375970300371,747,0.31387107661154234,0.43401957475531555,0.2521093486331421
778,013,2547,28,1056,1301,2519,2547,1.0,0.01099332548095799,0.989006674519042,190,0.41460541813898705,0.5107970160973695,0.0745975657636435
779,013,4721,103,1520,1486,4618,4721,1.0,0.021817411565346324,0.9781825884346537,1715,0.3219656852361788,0.3147638212243169,0.36327049353950436
780,013,8925,435,2463,867,8490,8925,1.0,0.04873949579831933,0.9512605042016806,5595,0.27596638655462186,0.09714285714285714,0.626890756302521
781,013,6195,83,1490,3519,6112,6195,1.0,0.013397901533494754,0.9866020984665053,1186,0.24051654560129138,0.5680387409200969,0.19144471347861178
782,013,9938,292,2730,5805,9646,9938,1.0,0.02938216945059368,0.9706178305494063,1403,0.2747031595894546,0.5841215536325216,0.14117528677802374
783,013,9812,417,2165,573,9395,9812,1.0,0.042498980839788016,0.957501019160212,7074,0.22064818589482266,0.05839788014675907,0.7209539339584182
784,013,5465,356,1738,1099,5109,5465,1.0,0.06514181152790485,0.9348581884720951,2628,0.3180237877401647,0.20109789569990852,0.4808783165599268
785,013,2203,96,672,853,2107,2203,1.0,0.04357694053563323,0.9564230594643668,678,0.3050385837494326,0.3871992737176577,0.3077621425329097
786,013,3273,131,822,224,3142,3273,1.0,0.040024442407577146,0.9599755575924228,2227,0.25114573785517874,0.06843874121600978,0.6804155209288115
787,013,4270,113,2002,1662,4157,4270,1.0,0.026463700234192037,0.9735362997658079,606,0.46885245901639344,0.3892271662763466,0.14192037470725996
788,013,2054,70,637,547,1984,2054,1.0,0.034079844206426485,0.9659201557935735,870,0.310126582278481,0.26630963972736127,0.42356377799415773
789,013,6809,341,2595,681,6468,6809,1.0,0.050080775444264945,0.9499192245557351,3533,0.38111323248641504,0.1000146864444118,0.5188720810691732
790,013,5771,270,1998,949,5501,5771,1.0,0.04678565239993069,0.9532143476000693,2824,0.3462138277594871,0.16444290417605267,0.4893432680644602
791,013,9008,287,2714,1100,8721,9008,1.0,0.03186056838365897,0.9681394316163411,5194,0.30128774422735344,0.12211367673179396,0.5765985790408525
792,013,7491,281,2069,2060,7210,7491,1.0,0.03751168068348685,0.9624883193165131,3362,0.276198104391937,0.2749966626618609,0.4488052329462021
793,013,4959,158,1057,1058,4801,4959,1.0,0.0318612623512805,0.9681387376487195,2844,0.21314781205888284,0.21334946561806817,0.573502722323049
794,013,4343,135,1994,1230,4208,4343,1.0,0.03108450379921713,0.9689154962007829,1119,0.45912963389362194,0.28321436794842275,0.2576559981579553
795,013,3329,115,1567,901,3214,3329,1.0,0.03454490838089516,0.9654550916191048,861,0.4707119255031541,0.2706518474016221,0.25863622709522377
796,013,3360,31,1098,1256,3329,3360,1.0,0.009226190476190476,0.9907738095238096,1006,0.3267857142857143,0.3738095238095238,0.2994047619047619
797,013,7380,385,2930,1211,6995,7380,1.0,0.0521680216802168,0.9478319783197832,3239,0.3970189701897019,0.16409214092140922,0.4388888888888889
798,013,4707,52,1228,2066,4655,4707,1.0,0.011047376248141066,0.9889526237518589,1413,0.26088803909071595,0.4389207563203739,0.30019120458891013
799,013,7199,126,2264,3419,7073,7199,1.0,0.01750243089317961,0.9824975691068204,1516,0.31448812335046533,0.47492707320461175,0.21058480344492292
800,013,4386,61,1301,2183,4325,4386,1.0,0.013907888736890105,0.9860921112631099,902,0.296625626994984,0.49772001823985407,0.2056543547651619
801,013,3196,104,867,874,3092,3196,1.0,0.03254067584480601,0.967459324155194,1455,0.2712765957446808,0.2734668335419274,0.45525657071339176
802,013,948,19,104,365,929,948,1.0,0.020042194092827006,0.979957805907173,479,0.10970464135021098,0.3850210970464135,0.5052742616033755
803,013,4140,135,1401,1056,4005,4140,1.0,0.03260869565217391,0.967391304347826,1683,0.3384057971014493,0.25507246376811593,0.40652173913043477
804,013,3174,95,950,1330,3079,3174,1.0,0.029930686830497794,0.9700693131695022,894,0.29930686830497794,0.4190296156269691,0.28166351606805295
805,013,201,196,74,7,5,201,1.0,0.9751243781094527,0.024875621890547265,120,0.3681592039800995,0.03482587064676617,0.5970149253731343
806,013,4904,240,1406,830,4664,4904,1.0,0.048939641109298535,0.9510603588907015,2668,0.2867047308319739,0.16924959216965743,0.5440456769983687
807,013,7590,190,2007,2603,7400,7590,1.0,0.025032938076416336,0.9749670619235836,2980,0.26442687747035576,0.3429512516469038,0.3926218708827404
808,013,2404,128,703,436,2276,2404,1.0,0.05324459234608985,0.9467554076539102,1265,0.29242928452579037,0.18136439267886856,0.5262063227953411
809,013,514,5,124,132,509,514,1.0,0.009727626459143969,0.9902723735408561,258,0.24124513618677043,0.25680933852140075,0.5019455252918288
810,013,2654,98,892,750,2556,2654,1.0,0.03692539562923888,0.9630746043707611,1012,0.3360964581763376,0.2825923134890731,0.3813112283345893
811,013,1498,12,675,625,1486,1498,1.0,0.00801068090787717,0.9919893190921228,198,0.4506008010680908,0.4172229639519359,0.1321762349799733
812,013,3488,28,1128,1113,3460,3488,1.0,0.008027522935779817,0.9919724770642202,1247,0.32339449541284404,0.31909403669724773,0.35751146788990823
813,013,3432,147,1621,1042,3285,3432,1.0,0.04283216783216783,0.9571678321678322,769,0.4723193473193473,0.30361305361305363,0.22406759906759907
814,013,2863,53,1050,1376,2810,2863,1.0,0.01851205029689137,0.9814879497031086,437,0.36674816625916873,0.48061473978344393,0.15263709395738737
815,013,3069,106,964,882,2963,3069,1.0,0.03453893776474422,0.9654610622352557,1223,0.3141088302378625,0.2873900293255132,0.3985011404366243
816,013,3035,186,974,351,2849,3035,1.0,0.06128500823723229,0.9387149917627677,1710,0.32092257001647445,0.1156507413509061,0.5634266886326195
817,013,2721,82,572,1607,2639,2721,1.0,0.03013597941933113,0.9698640205806689,542,0.21021683204704153,0.5905916942300625,0.199191473722896
818,013,3224,50,1249,1424,3174,3224,1.0,0.015508684863523574,0.9844913151364765,551,0.38740694789081886,0.44168734491315137,0.17090570719602977
819,013,2652,41,877,1043,2611,2652,1.0,0.01546003016591252,0.9845399698340875,732,0.3306938159879336,0.39328808446455504,0.27601809954751133
820,013,4166,149,1055,1631,4017,4166,1.0,0.0357657225156025,0.9642342774843975,1480,0.25324051848295726,0.3915026404224676,0.3552568410945751
821,013,6751,112,2298,2220,6639,6751,1.0,0.016590134794845206,0.9834098652051548,2233,0.34039401570137756,0.3288401718263961,0.33076581247222636
822,013,4736,196,2140,1270,4540,4736,1.0,0.041385135135135136,0.9586148648648649,1326,0.4518581081081081,0.26815878378378377,0.2799831081081081
823,013,6646,245,2162,731,6401,6646,1.0,0.03686427926572374,0.9631357207342762,3753,0.32530845621426424,0.10999097201324105,0.5647005717724948
824,013,162,14,23,32,148,162,1.0,0.08641975308641975,0.9135802469135802,107,0.1419753086419753,0.19753086419753085,0.6604938271604939
825,013,4515,41,1528,1518,4474,4515,1.0,0.009080841638981174,0.9909191583610188,1469,0.33842746400885937,0.3362126245847176,0.325359911406423
826,013,10536,482,2455,1062,10054,10536,1.0,0.04574791192103265,0.9542520880789673,7019,0.2330106302201974,0.10079726651480637,0.6661921032649962
827,013,7182,167,2198,3457,7015,7182,1.0,0.02325257588415483,0.9767474241158451,1527,0.3060428849902534,0.48134224450013924,0.21261487050960734
828,013,2603,40,1262,1079,2563,2603,1.0,0.01536688436419516,0.9846331156358048,262,0.48482520169035725,0.4145217057241644,0.10065309258547829
829,013,3804,114,840,951,3690,3804,1.0,0.02996845425867508,0.9700315457413249,2013,0.22082018927444794,0.25,0.5291798107255521
830,013,2917,144,1336,793,2773,2917,1.0,0.049365786767226603,0.9506342132327734,788,0.45800479945149125,0.27185464518340763,0.2701405553651011
831,013,3635,35,1101,1660,3600,3635,1.0,0.009628610729023384,0.9903713892709766,874,0.30288858321870704,0.45667125171939477,0.24044016506189822
832,013,4772,284,1352,1130,4488,4772,1.0,0.05951383067896061,0.9404861693210393,2290,0.28331936295054483,0.23679798826487847,0.4798826487845767
833,013,2264,65,866,781,2199,2264,1.0,0.02871024734982332,0.9712897526501767,617,0.3825088339222615,0.34496466431095407,0.27252650176678445
834,013,3729,108,1464,1305,3621,3729,1.0,0.028962188254223652,0.9710378117457763,960,0.3925985518905873,0.3499597747385358,0.2574416733708769
835,013,3711,30,1447,1832,3681,3711,1.0,0.008084074373484237,0.9919159256265158,432,0.389921853947723,0.493667475074104,0.116410670978173
836,013,4085,112,1394,1589,3973,4085,1.0,0.027417380660954713,0.9725826193390453,1102,0.3412484700122399,0.38898408812729496,0.26976744186046514
837,013,5462,59,2191,2070,5403,5462,1.0,0.010801904064445257,0.9891980959355547,1201,0.40113511534236546,0.37898205785426586,0.21988282680336874
838,013,2745,52,817,1017,2693,2745,1.0,0.01894353369763206,0.981056466302368,911,0.297632058287796,0.3704918032786885,0.3318761384335155
839,013,4173,209,1760,416,3964,4173,1.0,0.050083872513779056,0.9499161274862209,1997,0.4217589264318236,0.09968847352024922,0.47855260004792716
840,013,1932,68,565,723,1864,1932,1.0,0.035196687370600416,0.9648033126293996,644,0.2924430641821946,0.37422360248447206,0.3333333333333333
841,013,5293,74,2027,2323,5219,5293,1.0,0.01398072926506707,0.9860192707349329,943,0.38295862459852636,0.4388815416587946,0.17815983374267902
842,013,11180,639,2652,925,10541,11180,1.0,0.05715563506261181,0.9428443649373882,7603,0.2372093023255814,0.08273703041144902,0.6800536672629696
843,013,3713,148,1735,927,3565,3713,1.0,0.03985995152168058,0.9601400484783195,1051,0.4672771343926744,0.24966334500403986,0.28305952060328576
844,013,1632,14,446,827,1618,1632,1.0,0.00857843137254902,0.991421568627451,359,0.27328431372549017,0.5067401960784313,0.21997549019607843
845,013,2773,64,810,1033,2709,2773,1.0,0.02307969707897584,0.9769203029210242,930,0.29210241615578797,0.3725207356653444,0.33537684817886765
846,013,14,1,1,1,13,14,1.0,0.07142857142857142,0.9285714285714286,12,0.07142857142857142,0.07142857142857142,0.8571428571428571
847,013,8,1,3,2,7,8,1.0,0.125,0.875,3,0.375,0.25,0.375
848,013,24,0,11,12,24,24,1.0,0.0,1.0,1,0.4583333333333333,0.5,0.041666666666666664
849,013,5821,357,2199,800,5464,5821,1.0,0.06132966844184848,0.9386703315581515,2822,0.37777014258718433,0.1374334306820134,0.48479642673080225
850,013,1566,56,770,493,1510,1566,1.0,0.035759897828863345,0.9642401021711366,303,0.49169859514687103,0.3148148148148148,0.19348659003831417
851,013,7111,246,1760,998,6865,7111,1.0,0.03459429053578962,0.9654057094642103,4353,0.24750386724792575,0.1403459429053579,0.6121501898467163
852,013,6179,142,1351,3689,6037,6179,1.0,0.02298106489723256,0.9770189351027674,1139,0.2186437934940929,0.5970221718724713,0.18433403463343584
853,013,8781,192,2309,4846,8589,8781,1.0,0.02186539118551418,0.9781346088144858,1626,0.26295410545495956,0.5518733629427173,0.1851725316023232
854,013,4813,223,1478,356,4590,4813,1.0,0.046332848535217123,0.9536671514647829,2979,0.30708497818408476,0.07396634115936007,0.6189486806565552
855,013,338,16,161,92,322,338,1.0,0.047337278106508875,0.9526627218934911,85,0.47633136094674555,0.27218934911242604,0.2514792899408284
861,013,5990,267,2084,414,5723,5990,1.0,0.04457429048414023,0.9554257095158598,3492,0.34791318864774623,0.06911519198664441,0.5829716193656094
862,013,3444,65,796,1210,3379,3444,1.0,0.018873403019744484,0.9811265969802555,1438,0.2311265969802555,0.351335656213705,0.4175377468060395
863,013,2257,82,844,654,2175,2257,1.0,0.03633141338059371,0.9636685866194062,759,0.37394771821001327,0.2897651750110766,0.33628710677891005
864,013,2886,190,488,274,2696,2886,1.0,0.06583506583506583,0.9341649341649342,2124,0.1690921690921691,0.09494109494109494,0.735966735966736
865,013,6165,143,2205,2555,6022,6165,1.0,0.023195458231954583,0.9768045417680454,1405,0.35766423357664234,0.4144363341443633,0.2278994322789943
866,013,95,0,27,68,95,95,1.130952380952381,0.0,1.0,0,0.28421052631578947,0.7157894736842105,0.0
867,013,1712,37,501,688,1675,1712,1.0,0.02161214953271028,0.9783878504672897,523,0.29264018691588783,0.40186915887850466,0.3054906542056075
868,013,3117,142,1070,556,2975,3117,1.0,0.04555662495989734,0.9544433750401027,1491,0.34327879371190245,0.17837664420917548,0.47834456207892206
869,013,3525,115,901,1111,3410,3525,1.0,0.032624113475177303,0.9673758865248226,1513,0.25560283687943264,0.315177304964539,0.42921985815602837
870,013,1706,24,486,764,1682,1706,1.0,0.01406799531066823,0.9859320046893317,456,0.28487690504103164,0.447831184056272,0.2672919109026964
871,013,3926,136,1032,368,3790,3926,1.0,0.034640855832908816,0.9653591441670912,2526,0.2628629648497198,0.09373408048904738,0.6434029546612328
872,013,5856,301,1174,554,5555,5856,1.0,0.05140027322404372,0.9485997267759563,4128,0.20047814207650272,0.09460382513661202,0.7049180327868853
873,013,5453,208,2306,1782,5245,5453,1.0,0.03814414083990464,0.9618558591600953,1365,0.4228864845039428,0.326792591234183,0.2503209242618742
874,013,2142,9,789,1025,2133,2142,1.0,0.004201680672268907,0.9957983193277311,328,0.36834733893557425,0.4785247432306256,0.1531279178338002
875,013,118,1,40,28,117,118,1.0,0.00847457627118644,0.9915254237288136,50,0.3389830508474576,0.23728813559322035,0.423728813559322
876,013,11641,556,3977,1330,11085,11641,1.0,0.04776221974057212,0.9522377802594278,6334,0.34163731638175415,0.11425135297654841,0.5441113306416975
877,013,1754,21,527,698,1733,1754,1.0,0.011972633979475485,0.9880273660205245,529,0.30045610034207526,0.3979475484606613,0.3015963511972634
878,013,6260,207,1667,1938,6053,6260,1.0,0.03306709265175719,0.9669329073482428,2655,0.2662939297124601,0.3095846645367412,0.4241214057507987
879,013,3656,68,1019,1500,3588,3656,1.0,0.018599562363238512,0.9814004376367614,1137,0.2787199124726477,0.4102844638949672,0.31099562363238514
880,013,5992,165,952,419,5827,5992,1.0,0.02753671562082777,0.9724632843791722,4621,0.1588785046728972,0.06992656875834447,0.7711949265687583
881,013,4211,97,1545,1706,4114,4211,1.0,0.023034908572785562,0.9769650914272144,960,0.36689622417478035,0.40512942293991927,0.2279743528853004
882,013,3049,45,866,1264,3004,3049,1.0,0.014758937356510331,0.9852410626434897,919,0.28402755001639884,0.4145621515250902,0.301410298458511
883,013,6023,197,1635,2343,5826,6023,1.0,0.03270795284741823,0.9672920471525818,2045,0.27145940561182136,0.38900879960152746,0.3395317947866512
884,013,3219,137,824,895,3082,3219,1.0,0.04255980118049084,0.9574401988195091,1500,0.25598011804908355,0.27803665734700217,0.4659832246039143
885,013,6932,259,1844,1855,6673,6932,1.0,0.037362954414310444,0.9626370455856895,3233,0.2660126947489902,0.267599538372764,0.4663877668782458
886,013,3203,160,795,846,3043,3203,1.0,0.049953168904152356,0.9500468310958476,1562,0.24820480799250702,0.26412738058070556,0.4876678114267874
887,013,6992,278,1900,2036,6714,6992,1.0,0.03975972540045766,0.9602402745995423,3056,0.2717391304347826,0.2911899313501144,0.43707093821510296
888,013,3022,33,1096,1157,2989,3022,1.0,0.010919920582395765,0.9890800794176042,769,0.3626737260092654,0.3828590337524818,0.2544672402382528
889,013,8,0,0,7,8,8,1.0,0.0,1.0,1,0.0,0.875,0.125
890,013,5555,228,1477,362,5327,5555,1.0,0.04104410441044105,0.958955895589559,3716,0.2658865886588659,0.06516651665166516,0.668946894689469
891,013,7514,137,2056,3088,7377,7514,1.0,0.01823263241948363,0.9817673675805164,2370,0.2736225712004259,0.41096619643332444,0.3154112323662497
892,013,5256,158,2473,1572,5098,5256,1.0,0.030060882800608826,0.9699391171993912,1211,0.4705098934550989,0.2990867579908676,0.2304033485540335
893,013,1305,32,495,574,1273,1305,1.0,0.024521072796934867,0.9754789272030652,236,0.3793103448275862,0.43984674329501916,0.18084291187739462
894,013,3229,139,946,510,3090,3229,1.0,0.04304738309074017,0.9569526169092598,1773,0.29296995973985757,0.15794363580055745,0.549086404459585
895,013,5678,146,1622,2812,5532,5678,1.0,0.02571327932370553,0.9742867206762945,1244,0.2856639661852765,0.4952448045086298,0.2190912293060937
896,013,6216,244,1490,1693,5972,6216,1.0,0.039253539253539256,0.9607464607464608,3033,0.2397039897039897,0.27236164736164736,0.48793436293436293
897,013,3673,139,978,923,3534,3673,1.0,0.037843724475905255,0.9621562755240948,1772,0.2662673563844269,0.2512932208004356,0.48243942281513746
898,013,2358,170,826,459,2188,2358,1.0,0.0720949957591179,0.9279050042408821,1073,0.35029686174724345,0.1946564885496183,0.45504664970313824
899,013,3904,133,979,525,3771,3904,1.0,0.03406762295081967,0.9659323770491803,2400,0.25076844262295084,0.13447745901639344,0.6147540983606558
900,013,8611,254,2225,3563,8357,8611,1.0,0.029497154801997445,0.9705028451980026,2823,0.25839043084426894,0.41377308094297993,0.32783648821275113
901,013,2144,18,885,798,2126,2144,1.0,0.008395522388059701,0.9916044776119403,461,0.41277985074626866,0.37220149253731344,0.2150186567164179
902,013,3843,84,1168,1300,3759,3843,1.0,0.02185792349726776,0.9781420765027322,1375,0.30392922196200883,0.33827738745771535,0.3577933905802758
903,013,65,1,7,35,64,65,1.0,0.015384615384615385,0.9846153846153847,23,0.1076923076923077,0.5384615384615384,0.35384615384615387
904,013,6519,201,1285,1548,6318,6519,1.0,0.030832949838932353,0.9691670501610676,3686,0.19711612210461726,0.23745973308789692,0.5654241448074858
905,013,5679,222,1216,2079,5457,5679,1.0,0.03909138932910724,0.9609086106708927,2384,0.2141222046134883,0.36608557844690964,0.41979221693960206
906,013,11918,145,3889,3905,11773,11918,1.0,0.012166470884376572,0.9878335291156234,4124,0.32631313978855514,0.32765564692062427,0.3460312132908206
907,013,5358,49,1675,2764,5309,5358,1.0,0.009145203434117209,0.9908547965658828,919,0.31261664800298616,0.5158641284061217,0.1715192235908921
908,013,1034,45,445,248,989,1034,1.0,0.043520309477756286,0.9564796905222437,341,0.43036750483558994,0.23984526112185686,0.32978723404255317
909,013,2818,131,728,1120,2687,2818,1.0,0.046486870120652946,0.9535131298793471,970,0.25833924769339955,0.397444996451384,0.34421575585521647
910,013,3644,63,1207,1894,3581,3644,1.0,0.01728869374313941,0.9827113062568605,543,0.33122941822173435,0.5197585071350165,0.14901207464324917
911,013,4972,188,1684,518,4784,4972,1.0,0.03781174577634755,0.9621882542236525,2770,0.33869670152855996,0.10418342719227675,0.5571198712791633
912,013,2388,104,367,931,2284,2388,1.0,0.04355108877721943,0.9564489112227805,1090,0.1536850921273032,0.3898659966499162,0.4564489112227806
913,013,5564,161,1610,2247,5403,5564,1.0,0.028936017253774263,0.9710639827462257,1707,0.28936017253774265,0.40384615384615385,0.30679367361610355
914,013,22,0,2,6,22,22,1.0,0.0,1.0,14,0.09090909090909091,0.2727272727272727,0.6363636363636364
915,013,3478,90,1150,1543,3388,3478,1.0,0.025876940770557792,0.9741230592294422,785,0.33064979873490513,0.4436457734330075,0.2257044278320874
916,013,2341,210,609,265,2131,2341,1.0,0.0897052541648868,0.9102947458351132,1467,0.2601452370781717,0.11319948739854763,0.6266552755232806
917,013,3511,42,946,1549,3469,3511,1.0,0.011962403873540303,0.9880375961264597,1016,0.269438906294503,0.4411848476217602,0.28937624608373685
918,013,8879,256,2468,3447,8623,8879,1.0,0.028832075684198672,0.9711679243158013,2964,0.2779592296429778,0.38821939407590944,0.33382137628111275
919,013,4393,168,1008,292,4225,4393,1.0,0.03824265877532438,0.9617573412246756,3093,0.22945595265194627,0.06646938310949238,0.7040746642385614
920,013,10791,197,3386,4904,10594,10791,1.0,0.01825595403577055,0.9817440459642295,2501,0.31378000185339633,0.4544527847280141,0.23176721341858955
921,013,4941,201,701,275,4740,4941,1.0,0.04068002428658166,0.9593199757134183,3965,0.14187411455171017,0.05565674964582069,0.8024691358024691
922,013,4086,230,1864,886,3856,4086,1.0,0.056289769946157614,0.9437102300538424,1336,0.45619187469407735,0.21683798335780716,0.3269701419481155
923,013,8029,256,1927,519,7773,8029,1.0,0.03188441898119317,0.9681155810188068,5583,0.24000498194046582,0.06464067754390335,0.6953543405156308
924,013,1966,61,574,490,1905,1966,1.0,0.031027466937945065,0.9689725330620549,902,0.29196337741607326,0.24923702950152593,0.4587995930824008
